Word,Tags
çabalıyor.,FİİL-VERB
çabuk,BELİRTEÇ-ADVERB
çadır,AD-NOUN
çakmış,FİİL-VERB
çal,FİİL-VERB
çalanı,FİİL-VERB
çaldı,FİİL-VERB
çaldılar,FİİL-VERB
çaldım,FİİL-VERB
çalışanlara,AD-NOUN
çalışarak,FİİL-VERB
çalışkan,SIFAT-ADJECTIVE
çalışkanı,SIFAT-ADJECTIVE
çalışma,AD-NOUN
çalışmak,FİİL-VERB
çalışmaktan,FİİL-VERB
çalışmaların,AD-NOUN
çalışmanın,FİİL-VERB
çalışması,AD-NOUN
çalışmasına,FİİL-VERB
çalışmaya,FİİL-VERB
çalıştı,FİİL-VERB
çalıştı.,FİİL-VERB
çalıştık,FİİL-VERB
çalıştım,FİİL-VERB
çalıştırdım,FİİL-VERB
çalıştığı,SIFAT-ADJECTIVE
çalışır,FİİL-VERB
çalışırsan,FİİL-VERB
çalışıyor,FİİL-VERB
çalışıyor.,FİİL-VERB
çalışıyordu.,FİİL-VERB
çalışıyorsun?,FİİL-VERB
çam,AD-NOUN
çamaşırı,AD-NOUN
çamura,AD-NOUN
çamurlu,SIFAT-ADJECTIVE
çanta.,AD-NOUN
çantayı,AD-NOUN
çapa,AD-NOUN
çaremiz,AD-NOUN
çaresizce,BELİRTEÇ-ADVERB
çaresizdi.,SIFAT-ADJECTIVE
çarptı,FİİL-VERB
çarptı.,FİİL-VERB
çatladı,FİİL-VERB
çatlak,SIFAT-ADJECTIVE
çatlayacağım.,FİİL-VERB
çatırdadı,FİİL-VERB
çay,AD-NOUN
çayı,AD-NOUN
çağrılarak,FİİL-VERB
çağrılır,FİİL-VERB
çağrısız,BELİRTEÇ-ADVERB
çağırabilir,FİİL-VERB
çağırdı,FİİL-VERB
çağırdı.,FİİL-VERB
çağırdım,FİİL-VERB
çekici,SIFAT-ADJECTIVE
çekildi.,FİİL-VERB
çekildim,FİİL-VERB
çekim,İSİM-NOUN
çekindi,FİİL-VERB
çekiniyor,FİİL-VERB
çekiniyor.,FİİL-VERB
çekiniyordu.,FİİL-VERB
çekiyor,FİİL-VERB
çekiyor.,FİİL-VERB
çekiyordu,FİİL-VERB
çekiyordu.,FİİL-VERB
çekti,FİİL-VERB
çekti.,FİİL-VERB
çektiği,FİİL-VERB
çelik,AD-NOUN
çelişkili,SIFAT-ADJECTIVE
çerçevesinde,AD-NOUN|İLGEÇ-PREPOS
çevirdi,FİİL-VERB
çevirdi.,FİİL-VERB
çevirdim,FİİL-VERB
çevirir,FİİL-VERB
çevirir.,FİİL-VERB
çevrenin,AD-NOUN
çikolata,AD-NOUN
çikolatalı,SIFAT-ADJECTIVE
çileden,AD-NOUN
çimleri,AD-NOUN
çirkinleşti,FİİL-VERB
çiy,AD-NOUN
çizdi,FİİL-VERB
çizdi.,FİİL-VERB
çizdiği,SIFAT-ADJECTIVE
çizer,FİİL-VERB
çizilir,FİİL-VERB
çizmesini,FİİL-VERB
çiçek,AD-NOUN
çiçekleri,AD-NOUN
çiğnedi,FİİL-VERB
çiğnedi.,FİİL-VERB
çocuk,AD-NOUN
çocuklar,AD-NOUN
çocuklara,AD-NOUN
çocukları,AD-NOUN
çocukluk,AD-NOUN
çocukluğumu,AD-NOUN
çocuksu,SIFAT-ADJECTIVE
çocukça,BELİRTEÇ-ADVERB
çocuğa,AD-NOUN
çocuğu,AD-NOUN
çocuğun,AD-NOUN
çocuğunu,AD-NOUN
çok,BELİRTEÇ-ADVERB|SIFAT-ADJECTIVE
çokluğu,AD-NOUN
çorba,AD-NOUN
çorbayı,AD-NOUN
çoğaldı,FİİL-VERB
çöktü,FİİL-VERB
çöktü.,FİİL-VERB
çöl,AD-NOUN
çölü,AD-NOUN
çömeldi,FİİL-VERB
çöpü,AD-NOUN
çözdü,FİİL-VERB
çözdü.,FİİL-VERB
çözdün?,FİİL-VERB
çözebiliriz,FİİL-VERB
çözebiliriz.,FİİL-VERB
çözecek,FİİL-VERB
çözecek.,FİİL-VERB
çözeceğiz?,FİİL-VERB
çözmeye,FİİL-VERB|SIFAT-ADJECTIVE
çözmeyi,FİİL-VERB
çözülebileceğini,FİİL-VERB
çözülmemiş,SIFAT-ADJECTIVE
çözülmesi,FİİL-VERB
çözülmeye,FİİL-VERB
çözüm,AD-NOUN|İSİM-NOUN
çürüdü,FİİL-VERB
çürüttü,FİİL-VERB
çürüttü.,FİİL-VERB
çıkamayacağını,FİİL-VERB
çıkan,SIFAT-ADJECTIVE
çıkana,FİİL-VERB
çıkaracak,FİİL-VERB
çıkaracağı,FİİL-VERB
çıkardı,FİİL-VERB
çıkardı.,FİİL-VERB
çıkarılacakları,FİİL-VERB
çıkarılamazlar,FİİL-VERB
çıkarılan,SIFAT-ADJECTIVE
çıkarılmaları,FİİL-VERB
çıkarır,FİİL-VERB
çıkma,AD-NOUN|SIFAT-ADJECTIVE
çıkmadan,FİİL-VERB
çıkmak,FİİL-VERB
çıkmasını,FİİL-VERB
çıkmaz.,FİİL-VERB
çıkmış,FİİL-VERB
çıkmış?,FİİL-VERB
çıktı,FİİL-VERB|İSİM-NOUN
çıktı.,FİİL-VERB
çıktılar.,FİİL-VERB
çıktım,FİİL-VERB
çıkıp,FİİL-VERB
çıkışı,AD-NOUN
çıkışını,AD-NOUN
çınar,AD-NOUN
çınladı,FİİL-VERB
çıplaklığıyla,AD-NOUN
çırağına,AD-NOUN
çırağını,AD-NOUN
çırpındı,FİİL-VERB
çırpışı,AD-NOUN
çığır,AD-NOUN
ödedi,FİİL-VERB
ödedi.,FİİL-VERB
ödemelerin,AD-NOUN
ödenekleri,AD-NOUN
ödeneği,AD-NOUN
ödenişi,AD-NOUN
ödevindedir,AD-NOUN|FİİL-VERB
ödevindedirler,AD-NOUN|FİİL-VERB
ödevini,AD-NOUN
ödevleri,AD-NOUN
ödevlerini,AD-NOUN
ödeyecek,FİİL-VERB
ödeyene,FİİL-VERB
ödülü,AD-NOUN
ödünç,AD-NOUN
öfkelendi,FİİL-VERB
öfkemi,AD-NOUN
öfkesi.,AD-NOUN
öfkesini,AD-NOUN
öfkeyle,BELİRTEÇ-ADVERB
öksürdü,FİİL-VERB
öldü,FİİL-VERB
ölçtüler,FİİL-VERB
ölümüne,AD-NOUN
ömrü,AD-NOUN
ömür,AD-NOUN
ön,SIFAT-ADJECTIVE
önce,BELİRTEÇ-ADVERB|İLGEÇ-PREPOS
önceden,BELİRTEÇ-ADVERB
önceki,SIFAT-ADJECTIVE
öncelikli,SIFAT-ADJECTIVE
öncesi,SIFAT-ADJECTIVE
öne,AD-NOUN
önemli,SIFAT-ADJECTIVE
öneri,AD-NOUN
öneriniz,AD-NOUN
öngörmüştü,FİİL-VERB
öngörmüştü.,FİİL-VERB
önledi.,FİİL-VERB
önleme,AD-NOUN
önlemler,AD-NOUN
önünde,AD-NOUN
önündeki,SIFAT-ADJECTIVE
öpüştüler,FİİL-VERB
ördü,FİİL-VERB
ördü.,FİİL-VERB
örnek,AD-NOUN|İSİM-NOUN
örs,AD-NOUN
örttü,FİİL-VERB
örümcek,AD-NOUN
örüyordu.,FİİL-VERB
öteden,BELİRTEÇ-ADVERB
öttü,FİİL-VERB
ötürü,İLGEÇ-PREPOS
övgü,AD-NOUN
öyküsü,AD-NOUN
öyle,BELİRTEÇ-ADVERB
özel,BELİRTEÇ-ADVERB|SIFAT-ADJECTIVE
özellikle,BELİRTEÇ-ADVERB
özenle,AD-NOUN
özenli,SIFAT-ADJECTIVE
özet,AD-NOUN
özetledi,FİİL-VERB
özetledi.,FİİL-VERB
özgür,SIFAT-ADJECTIVE
özlük,SIFAT-ADJECTIVE
özüne,AD-NOUN
özür,İSİM-NOUN
özürsüz,SIFAT-ADJECTIVE
öğlen,AD-NOUN
öğrenci,AD-NOUN
öğrencilere,AD-NOUN
öğrencisini,AD-NOUN
öğrendi,FİİL-VERB
öğrendi.,FİİL-VERB
öğrendim,FİİL-VERB
öğrendim.,FİİL-VERB
öğrenene,FİİL-VERB
öğrenimi,AD-NOUN
öğrenmekten,FİİL-VERB
öğrenmeyi,FİİL-VERB
öğretim,AD-NOUN
öğretimden,AD-NOUN
öğretmene,AD-NOUN
öğretti,FİİL-VERB
öğretti.,FİİL-VERB
ülke,AD-NOUN
ülkesi,AD-NOUN
ülkeye,AD-NOUN
ünlü,SIFAT-ADJECTIVE
üretken,SIFAT-ADJECTIVE
ürettik,FİİL-VERB
ürkütücü,SIFAT-ADJECTIVE
ürünleri,AD-NOUN
ürünü,AD-NOUN
üstlenmiş.,FİİL-VERB
üstü,AD-NOUN
üstümüzden,AD-NOUN
üstün,AD-NOUN
üstündeki,SIFAT-ADJECTIVE
üstünkörü,BELİRTEÇ-ADVERB
ütü,AD-NOUN
üye,AD-NOUN
üyeler,AD-NOUN
üyeleri,AD-NOUN
üyelerini,AD-NOUN
üyelerinin,AD-NOUN
üzdü,FİİL-VERB
üzdü.,FİİL-VERB
üzere,AD-NOUN|İLGEÇ-PREPOS
üzerinde,AD-NOUN
üzerindeki,SIFAT-ADJECTIVE
üzerine,AD-NOUN|İLGEÇ-PREPOS
üzgün,SIFAT-ADJECTIVE
üzüldü,FİİL-VERB
üzüldü.,FİİL-VERB
üzüldüm,FİİL-VERB
üzüldüm.,FİİL-VERB
üzülmeyi,FİİL-VERB
üzüntüsünü,AD-NOUN
üç,BELİRTEÇ-ADVERB|SAYI-NUM|SIFAT-ADJECTIVE
üçte,AD-NOUN
üçü,ADIL-PRONOUN
İki,SAYI-NUM|SIFAT-ADJECTIVE
İkişer,SAYI-NUM
İlk,SIFAT-ADJECTIVE
İllerin,AD-NOUN
İllerle,AD-NOUN
İnanılmayacak,SIFAT-ADJECTIVE
İnsan,SIFAT-ADJECTIVE
İnsanı,AD-NOUN
İnsanın,AD-NOUN
İnternet,AD-NOUN
İp,AD-NOUN
İpek,AD-NOUN
İstanbul'a,AD-NOUN
İstediği,SIFAT-ADJECTIVE
İstediğin,SIFAT-ADJECTIVE
İzciler,AD-NOUN
İzleyiciler,AD-NOUN
İç,AD-NOUN|SIFAT-ADJECTIVE
İçeri,AD-NOUN
İçindeki,SIFAT-ADJECTIVE
İçtüzük,AD-NOUN
İş,AD-NOUN
İşe,AD-NOUN
İşin,AD-NOUN
İşini,AD-NOUN
İşkence,AD-NOUN
İşler,AD-NOUN
İşlerimi,AD-NOUN
İşçi,AD-NOUN
ırk,AD-NOUN
ırza,AD-NOUN
ıslak,SIFAT-ADJECTIVE
ıslandı,FİİL-VERB
ısmarladı,FİİL-VERB
ısmarladı.,FİİL-VERB
ısrar,AD-NOUN
ıssız,SIFAT-ADJECTIVE
ısındı,FİİL-VERB
ışık,AD-NOUN
ışıkları,AD-NOUN
ışıldadı,FİİL-VERB
ışıldıyordu,FİİL-VERB
ışığı,AD-NOUN
Şafak,AD-NOUN
Şair,AD-NOUN
Şampiyon,AD-NOUN
Şehir,AD-NOUN
Şeker,AD-NOUN
Şifreyi,İSİM-NOUN
Şimşek,AD-NOUN
Şoför,AD-NOUN
şahin,AD-NOUN
şair,AD-NOUN
şaka,AD-NOUN
şakası,AD-NOUN
şakaya,AD-NOUN
şakayı,AD-NOUN
şakır,BELİRTEÇ-ADVERB
şakırdadı,FİİL-VERB
şakıyordu,FİİL-VERB
şampiyon,AD-NOUN
şampiyonluğu,AD-NOUN
şanslı,SIFAT-ADJECTIVE
şanslıyım.,SIFAT-ADJECTIVE
şanssız,SIFAT-ADJECTIVE
şansım,AD-NOUN
şansımız,AD-NOUN
şansını,AD-NOUN
şarjı,AD-NOUN
şarkı,AD-NOUN
şarkının,AD-NOUN
şarkısını,AD-NOUN
şarkıyı,AD-NOUN|İSİM-NOUN
şartları,AD-NOUN
şartsız,BELİRTEÇ-ADVERB
şartıyle,AD-NOUN
şato,AD-NOUN
şaşkınca,BELİRTEÇ-ADVERB
şaşkınlıkla,BELİRTEÇ-ADVERB
şaşırdı,FİİL-VERB
şaşırdı.,FİİL-VERB
şaşırdım,FİİL-VERB
şaşırdım.,FİİL-VERB
şaşırtıcı,SIFAT-ADJECTIVE
şaşırtıcı.,SIFAT-ADJECTIVE
şef,AD-NOUN
şeffaf,SIFAT-ADJECTIVE
şefi,AD-NOUN
şefkatli,SIFAT-ADJECTIVE
şehir,AD-NOUN
şehir.,AD-NOUN
şehirde,AD-NOUN
şehirden,AD-NOUN
şehitler,AD-NOUN
şehri,AD-NOUN
şehri.,AD-NOUN
şehrin,AD-NOUN
şeker,AD-NOUN
şekerleme,AD-NOUN
şekillerden,AD-NOUN
şekli,AD-NOUN
şeklinin,AD-NOUN
şelale,AD-NOUN
şelalenin,AD-NOUN
şelalesi,AD-NOUN
şen,SIFAT-ADJECTIVE
şey,AD-NOUN
şey.,AD-NOUN
şeye,AD-NOUN
şeyi,AD-NOUN
şeyi.,AD-NOUN
şeyimiz,AD-NOUN
şeyler,AD-NOUN
şeyleri,AD-NOUN
şeytan,AD-NOUN
şifre,AD-NOUN
şifreyi,AD-NOUN|İSİM-NOUN
şiir,AD-NOUN
şiiri,AD-NOUN
şiirin,AD-NOUN
şiirle,AD-NOUN
şikayet,AD-NOUN
şikayeti,AD-NOUN
şikayette,AD-NOUN
şimdi,BELİRTEÇ-ADVERB
şimşek,AD-NOUN
şirin,SIFAT-ADJECTIVE
şirkete,AD-NOUN
şirketi,AD-NOUN
şişmanladı,FİİL-VERB
şokunu,AD-NOUN
şu,BELİRLEYİCİ-DET
şölen,AD-NOUN
şöyle,BELİRTEÇ-ADVERB
şüphe,AD-NOUN
şüphelendi,FİİL-VERB
şüpheli,SIFAT-ADJECTIVE
şüphesiz,BELİRTEÇ-ADVERB
şüpheyle,AD-NOUN
şık,SIFAT-ADJECTIVE
şıktı.,FİİL-VERB
